Order ID,Order Date,Customer ID,Customer Type,Product,Category,Region,City,Quantity,Price Each,Discount,Sales,Payment Mode
ORD308056,05/03/2025,CUST20262,VIP,Bookshelf,Furniture,West,Nashik,5.0,5538.79,0.15,23539.86,Credit Card
ORD303272,2025-07-27,CUST24267,Regular,Bluetooth Speaker,Electronics,East,Bhubaneswar,6.0,3217.61,0.03,18726.49,UPI
ORD304304,23/10/2025,CUST20191,Premium,Backpack,Accessories,North,Lucknow,2.0,1527.08,0.1,2748.74,UPI
ORD305103,2025-07-16,CUST21251,Regular,Electric Kettle,Home Appliances,South,Bengaluru,1.0,2216.07,0.03,2149.59,Credit Card
ORD328084,2024-04-02,CUST23882,Regular,Bluetooth Speaker,Electronics,South,Hyderabad,2.0,3354.25,0.03,6507.24,Debit Card
ORD317958,2025-11-19,CUST23714,VIP,Webcam,Electronics,North,Lucknow,7.0,3013.95,0.15,17933.0,Credit Card
ORD300595,2023-01-11,CUST21949,Regular,Hoodie,Fashion,South,Kochi,3.0,1847.17,0.03,5375.26,Net Banking
ORD305701,"Jul 29, 2023",CUST22914,Regular,Air Purifier,Home Appliances,West,Pune,4.0,11758.42,0.05,44682.0,Credit Card
ORD327364,unknown,CUST24187,New,Notebook Pack,Stationery,West,Mumbai,6.0,317.84,0.03,1849.83,Net Banking
ORD304653,2024-05-09,CUST23725,Premium,Smart Watch,Electronics,West,Nashik,2.0,6756.5,0.12,11891.44,Cash
ORD327479,12/07/2024,CUST21672,Premium,Hoodie,Fashion,West,Mumbai,10.0,1905.85,0.1,17152.65,Debit Card
ORD317174,2023-06-17,CUST20182,New,Vacuum Cleaner,Home Appliances,North,Jaipur,1.0,7850.98,0.05,7458.43,UPI
ORD307581,2024-05-25,CUST23863,,Hoodie,Fashion,North,Chandigarh,6.0,1900.96,0.03,11063.59,Debit Card
ORD322558,2023-03-25,CUST21301,New,Formal Shirt,Fashion,East,Bhubaneswar,2.0,1627.55,0.08,2994.69,UPI
ORD328095,"Jun 23, 2024",CUST21790,Regular,Laptop Bag,Accessories,South,Bengaluru,1.0,2277.92,0.03,2209.58,Credit Card
ORD319558,2025-08-27,CUST23785,Regular,Office Chair,Furniture,North,Lucknow,2.0,7877.53,0.03,15282.41,Cash
ORD313467,24/03/2025,CUST21633,Regular,Calculator,Stationery,South,Bengaluru,1.0,713.35,0.03,691.95,UPI
ORD321262,30/04/2024,CUST22948,Regular,Smart Watch,Electronics,West,Nashik,3.0,6431.42,0.05,18329.55,Net Banking
ORD301858,2025-12-13,CUST20516,Regular,Webcam,Electronics,North,Jaipur,2.0,3010.28,0.03,5839.94,UPI
ORD304825,2023-06-29,CUST23214,Regular,Air Purifier,Home Appliances,West,Ahmedabad,1.0,11565.68,0.05,10987.4,
ORD309519,2023-01-19,CUST24110,Regular,Office Desk,Furniture,South,Bengaluru,3.0,9417.65,0.05,26840.3,UPI
ORD301134,unknown,CUST23221,Premium,USB Cable,Electronics,East,Kolkata,1.0,400.71,0.1,360.64,UPI
ORD302938,2023-02-21,CUST24246,New,Bluetooth Speaker,Electronics,North,Chandigarh,2.0,3119.63,0.03,6052.08,UPI
ORD311531,2023-02-22,CUST23691,Regular,SSD 1TB,Electronics,North,Jaipur,3.0,7444.88,0.05,21217.91,Debit Card
ORD301533,2024-05-12,CUST23069,VIP,Office Chair,Furniture,South,Hyderabad,2.0,7621.68,0.17,12651.99,Net Banking
ORD327527,2024-05-28,CUST20234,New,Electric Kettle,Home Appliances,West,Pune,2.0,2034.28,0.03,3946.5,
ORD325225,2024-05-15,CUST21932,Premium,Smart Watch,Electronics,West,Mumbai,6.0,6537.01,0.1,35299.85,Cash
ORD301213,2023-02-10,CUST24270,Premium,Air Purifier,Home Appliances,West,Nashik,4.0,10522.36,0.1,37880.5,UPI
ORD324485,2024-09-22,CUST21374,New,Smart Watch,Electronics,South,Chennai,4.0,6855.03,0.03,26597.52,Debit Card
ORD317896,2023-07-30,CUST22931,Premium,Power Bank,Electronics,South,Chennai,6.0,1716.51,0.1,9269.15,Credit Card
ORD319723,2024-12-29,CUST20640,VIP,Induction Cooktop,Home Appliances,Central,Nagpur,5.0,3551.55,0.15,15094.09,UPI
ORD303822,2025-08-08,CUST23255,Regular,Bluetooth Speaker,Electronics,East,Patna,3.0,3452.81,0.03,10047.68,UPI
ORD322268,22/06/2023,CUST24437,Regular,Drawer Cabinet,Furniture,North,Jaipur,3.0,5988.75,0.03,17427.26,Credit Card
ORD328345,2023-08-06,CUST20400,Regular,Induction Cooktop,Home Appliances,South,Bengaluru,4.0,2816.67,0.05,10703.35,Cash
ORD322798,2023-05-14,CUST21531,New,Notebook Pack,Stationery,East,Patna,1.0,266.77,0.03,258.77,Credit Card
ORD314290,"Jul 10, 2023",CUST24022,Regular,Marker Set,Stationery,South,Bengaluru,3.0,281.98,0.05,803.64,UPI
ORD308131,01/09/2023,CUST20822,VIP,USB Cable,Electronics,Central,Nagpur,3.0,425.93,0.17,1060.57,Credit Card
ORD320818,2023-11-02,CUST22026,Regular,USB Cable,Electronics,East,Kolkata,5.0,469.52,0.03,2277.17,Debit Card
ORD325052,"Oct 08, 2025",CUST23113,Premium,Induction Cooktop,Home Appliances,North,Chandigarh,4.0,3277.06,0.1,11797.42,Credit Card
ORD315619,2025-06-27,CUST20904,New,Power Bank,Electronics,East,Kolkata,1.0,1584.32,0.03,1536.79,
ORD310828,2024-08-07,CUST23489,New,Induction Cooktop,Home Appliances,South,Kochi,2.0,3295.51,0.03,6393.29,UPI
ORD301444,2025-12-22,CUST20895,New,Sports Shoes,Fashion,North,Jaipur,6.0,3491.48,0.03,20320.41,UPI
ORD315898,2024-02-06,CUST21370,Regular,Jeans,Fashion,West,Nashik,2.0,2436.23,0.03,4726.29,Debit Card
ORD316268,"Mar 14, 2025",CUST23153,Regular,Jeans,Fashion,East,bhubaneswar,2.0,1988.3,0.05,3777.77,Credit Card
ORD300013,2025-01-31,CUST24244,VIP,Drawer Cabinet,Furniture,West,Nashik,2.0,7300.01,0.15,12410.02,UPI
ORD320535,2025-04-14,CUST23862,Premium,USB Cable,Electronics,Central,Nagpur,2.0,425.02,0.1,765.04,UPI
ORD319294,"Sep 21, 2024",CUST23290,Regular,Bluetooth Speaker,Electronics,Central,Nagpur,6.0,2900.61,0.05,16533.48,Net Banking
ORD316474,2023-07-05,CUST23341,,Notebook Pack,Stationery,Central,Nagpur,5.0,332.05,0.03,1610.44,Credit Card
ORD300461,2023-06-28,CUST20662,New,Smart Watch,Electronics,North,Lucknow,8.0,7093.05,0.08,52204.85,UPI
ORD312645,"May 18, 2025",CUST24061,Regular,Electric Kettle,Home Appliances,North,Chandigarh,4.0,2291.51,0.03,8891.06,Debit Card
ORD300492,2024-05-15,CUST23065,New,Notebook Pack,Stationery,South,Chennai,3.0,285.71,0.03,831.42,Credit Card
ORD314849,2024-06-28,CUST20912,Regular,Bluetooth Speaker,Electronics,North,Jaipur,3.0,2939.58,0.03,8554.18,UPI
ORD302008,2024-09-17,CUST20398,VIP,Backpack,Accessories,South,Chennai,1.0,1427.21,0.15,1213.13,Debit Card
ORD329975,2025-03-16,CUST20926,New,USB Cable,Electronics,East,Bhubaneswar,12.0,475.57,0.1,5136.16,Credit Card
ORD313700,2023-07-14,CUST20699,New,Backpack,Accessories,North,Lucknow,3.0,1619.79,0.03,4713.59,Net Banking
ORD303129,"May 22, 2023",CUST23225,Regular,Hoodie,Fashion,East,Patna,6.0,1661.24,0.03,9668.42,Cash
ORD314756,2023-07-28,CUST21567,Regular,Induction Cooktop,Home Appliances,East,Patna,5.0,3029.37,0.03,14692.44,Credit Card
ORD309123,"Jul 11, 2024",CUST23349,Premium,Office Desk,Furniture,West,Mumbai,4.0,9970.88,0.12,35097.5,UPI
ORD314137,23/02/2024,CUST23649,Regular,Calculator,Stationery,North,Chandigarh,5.0,590.19,0.05,2803.4,UPI
ORD328939,27/04/2023,CUST24231,Regular,Calculator,Stationery,Central,Nagpur,4.0,727.17,0.03,2821.42,Credit Card
ORD303798,28/12/2025,CUST24381,VIP,Webcam,Electronics,East,Kolkata,8.0,2563.88,0.15,17434.38,Net Banking
ORD323828,2024-04-20,CUST21330,Premium,Office Chair,Furniture,North,Lucknow,1.0,7599.92,0.1,6839.93,Net Banking
ORD308575,2025-05-11,CUST20316,Regular,Bookshelf,Furniture,West,Surat,2.0,5417.44,0.03,10509.83,Debit Card
ORD300400,2025-08-17,CUST22286,VIP,Notebook Pack,Stationery,West,Ahmedabad,1.0,312.81,0.17,259.63,Cash
ORD319687,2023-01-10,CUST21909,VIP,Induction Cooktop,Home Appliances,West,Ahmedabad,4.0,3502.53,0.17,11628.4,Credit Card
ORD303793,18/11/2023,CUST22304,Regular,Calculator,Stationery,North,Jaipur,6.0,695.26,0.03,4046.41,Net Banking
ORD309713,2024-09-04,CUST21785,New,Backpack,Accessories,North,Chandigarh,3.0,1420.56,0.03,4133.83,UPI
ORD306000,2023-06-25,CUST23982,Regular,Vacuum Cleaner,Home Appliances,Central,Nagpur,5.0,8268.64,0.03,40102.9,UPI
ORD323707,21/08/2024,CUST24074,Premium,Vacuum Cleaner,Home Appliances,South,Kochi,3.0,8742.61,0.1,23605.05,Credit Card
ORD319936,"Feb 05, 2025",CUST20690,,Formal Shirt,Fashion,West,Mumbai,6.0,1466.83,0.05,8360.93,Credit Card
ORD318556,2023-08-09,CUST23618,Premium,Air Purifier,Home Appliances,East,Bhubaneswar,1.0,10927.64,0.1,9834.88,UPI
ORD307813,2024-10-31,CUST20553,Regular,Bluetooth Speaker,Electronics,North,Jaipur,3.0,3576.04,0.08,9869.87,Credit Card
ORD314198,2024-12-26,CUST21543,Premium,Notebook Pack,Stationery,North,Chandigarh,3.0,275.93,0.1,745.01,UPI
ORD322357,2024-06-22,CUST21048,VIP,Induction Cooktop,Home Appliances,West,Mumbai,3.0,3021.11,0.17,7522.56,UPI
ORD327288,2024-05-31,CUST20400,Regular,Calculator,Stationery,East,Patna,1.0,707.98,0.03,686.74,UPI
ORD313123,2025-03-23,CUST23383,New,Formal Shirt,Fashion,North,Jaipur,1.0,1455.54,0.03,1411.87,Credit Card
ORD310753,2025-11-23,CUST22716,Regular,Smart Watch,Electronics,South,Hyderabad,3.0,5907.44,0.05,16836.2,Debit Card
ORD328541,2023-05-06,CUST20917,Regular,Sports Shoes,Fashion,West,Surat,3.0,2952.45,0.03,8591.63,Credit Card
ORD312614,2025-01-05,CUST20565,Premium,Jeans,Fashion,East,patna,4.0,2451.39,0.1,8825.0,UPI
ORD301520,2023-05-18,CUST21940,,Air Purifier,Home Appliances,East,Bhubaneswar,6.0,10249.78,0.05,58423.75,Debit Card
ORD310986,2024-10-02,CUST20762,New,Notebook Pack,Stationery,West,Surat,2.0,319.39,0.03,619.62,Net Banking
ORD329798,2025-08-19,CUST24453,New,Webcam,Electronics,East,Patna,2.0,2526.63,0.03,4901.66,
ORD307611,12/06/2023,CUST22370,New,Smart Watch,Electronics,East,Bhubaneswar,3.0,6376.57,0.03,18555.82,Credit Card
ORD328917,2023-07-18,CUST23382,Premium,Power Bank,Electronics,Central,Nagpur,4.0,1899.61,0.1,6838.6,Credit Card
ORD328238,2023-05-07,CUST21371,New,Office Desk,Furniture,Central,Nagpur,7.0,11224.53,0.08,72285.97,UPI
ORD304974,2025-09-20,CUST22590,Regular,Calculator,Stationery,North,Chandigarh,3.0,724.66,0.03,2108.76,UPI
ORD307700,2023-10-31,CUST21087,Regular,Office Chair,Furniture,West,Ahmedabad,6.0,7332.11,0.03,42672.88,Credit Card
ORD328242,2023-03-30,CUST22371,New,Marker Set,Stationery,West,Pune,8.0,305.18,0.08,2246.12,UPI
ORD314528,2023-08-14,CUST22165,New,Hoodie,Fashion,West,Mumbai,3.0,1958.27,0.05,5581.07,UPI
ORD302839,29/12/2023,CUST22283,New,Office Chair,Furniture,East,Bhubaneswar,2.0,8019.56,0.03,15557.95,Net Banking
ORD307619,"Jun 07, 2025",CUST20481,Regular,Marker Set,Stationery,North,Delhi,8.0,250.39,0.1,1802.81,Debit Card
ORD308668,2023-11-27,CUST21993,VIP,Formal Shirt,Fashion,North,Chandigarh,6.0,1778.49,0.17,8856.88,Debit Card
ORD312264,2023-09-11,CUST22924,New,Power Bank,Electronics,West,Surat,7.0,1832.76,0.08,11802.97,Credit Card
ORD310921,09/11/2024,CUST20750,Regular,Bluetooth Speaker,Electronics,North,Chandigarh,1.0,2974.8,0.08,2736.82,UPI
ORD329790,2025-05-22,CUST22122,Regular,Sports Shoes,Fashion,South,Chennai,7.0,2988.68,0.13,18201.06,Credit Card
ORD321877,2025-06-26,CUST23445,Premium,Jeans,Fashion,Central,Nagpur,7.0,2222.61,0.12,13691.28,Debit Card
ORD317693,2025-05-06,CUST20847,Regular,Formal Shirt,Fashion,North,Lucknow,3.0,1728.36,0.03,5029.53,Credit Card
ORD313706,2023-06-24,CUST20064,VIP,Electric Kettle,Home Appliances,North,Jaipur,8.0,2111.3,0.15,14356.84,UPI
ORD317563,2023-08-06,CUST23221,Regular,Air Purifier,Home Appliances,South,Chennai,1.0,11312.9,0.03,10973.51,UPI
ORD328065,2023-12-28,CUST21431,Regular,Office Chair,Furniture,South,Chennai,1.0,7343.44,0.08,6755.96,UPI
ORD307719,2023-03-21,CUST22375,Regular,Bookshelf,Furniture,South,Bengaluru,8.0,4634.88,0.1,33371.14,Debit Card
ORD307425,2024-01-22,CUST22413,Regular,Calculator,Stationery,North,Chandigarh,6.0,725.39,0.08,4004.15,Debit Card
ORD309639,2024-09-30,CUST21036,,Bookshelf,Furniture,North,Lucknow,7.0,5544.29,0.1,34929.03,UPI
ORD322562,2025-10-08,CUST21022,Regular,Induction Cooktop,Home Appliances,North,Delhi,6.0,3243.21,0.03,18875.48,UPI
ORD328399,2024-12-24,CUST20503,Premium,SSD 1TB,Electronics,West,Mumbai,3.0,7618.43,0.1,20569.76,Net Banking
ORD313948,28/10/2024,CUST21420,Regular,Hoodie,Fashion,Central,Nagpur,3.0,1618.13,0.03,4708.76,Credit Card
ORD322557,2024-12-01,CUST21323,Regular,Notebook Pack,Stationery,East,Bhubaneswar,3.0,294.5,0.05,839.32,Credit Card
ORD317758,09/01/2024,CUST22230,,USB Cable,Electronics,North,Chandigarh,3.0,490.91,0.03,1428.55,Cash
ORD300305,2024-05-18,CUST21701,Regular,Induction Cooktop,Home Appliances,Central,Nagpur,2.0,3511.04,0.03,6811.42,Debit Card
ORD318308,2025-07-31,CUST20529,New,Office Chair,Furniture,South,Chennai,3.0,7537.06,0.03,21932.84,UPI
ORD328043,2025-05-20,CUST24365,Regular,Smart Watch,Electronics,South,Hyderabad,1.0,5825.65,0.03,5650.88,UPI
ORD323579,15/12/2023,CUST21778,Regular,Laptop Bag,Accessories,South,Hyderabad,4.0,1940.45,0.05,7373.71,UPI
ORD322458,2025-06-21,CUST20304,New,Marker Set,Stationery,South,kochi,4.0,310.84,0.03,1206.06,UPI
ORD312563,11/08/2023,CUST20817,New,Notebook Pack,Stationery,West,Nashik,1.0,264.65,0.08,243.48,Credit Card
ORD320768,2024-08-29,CUST23110,Regular,Jeans,Fashion,North,Jaipur,3.0,2095.78,0.03,6098.72,Credit Card
ORD303743,"Jan 30, 2023",CUST20937,New,Formal Shirt,Fashion,West,Surat,7.0,1717.75,0.08,11062.31,Credit Card
ORD304262,2025-01-25,CUST21969,Regular,Formal Shirt,Fashion,South,Hyderabad,2.0,1770.21,0.03,3434.21,Debit Card
ORD321933,2023-03-04,CUST22746,New,Smart Watch,Electronics,North,Delhi,1.0,6725.66,0.03,6523.89,Cash
ORD327318,2024-09-27,CUST20040,Regular,Bluetooth Speaker,Electronics,West,Mumbai,2.0,3001.9,0.03,5823.69,Cash
ORD304477,2025-09-04,CUST21364,Regular,Power Bank,Electronics,East,Bhubaneswar,1.0,1875.63,0.03,1819.36,UPI
ORD302568,2025-09-05,CUST22107,Regular,Bluetooth Speaker,Electronics,North,Chandigarh,3.0,3257.16,0.03,9478.34,UPI
ORD327627,2023-01-18,CUST24137,Regular,Bluetooth Speaker,Electronics,East,Patna,2.0,3538.24,0.03,6864.19,
ORD329563,2024-01-19,CUST20977,Regular,USB Cable,Electronics,West,Surat,3.0,399.96,0.03,1163.88,Debit Card
ORD306499,2024-03-01,CUST20066,VIP,Power Bank,Electronics,South,Bengaluru,5.0,1761.18,0.2,7044.72,Credit Card
ORD327128,2024-05-01,CUST20730,,Power Bank,Electronics,South,Hyderabad,1.0,1983.4,0.03,1923.9,Credit Card
ORD328727,2024-03-09,CUST22832,New,Calculator,Stationery,South,Bengaluru,2.0,715.77,0.08,1317.02,Debit Card
ORD321182,2025-02-13,CUST24136,,Smart Watch,Electronics,South,Bengaluru,7.0,7270.07,0.08,46819.25,UPI
ORD309254,2025-01-08,CUST20755,Regular,Formal Shirt,Fashion,North,Jaipur,1.0,1479.2,0.03,1434.82,UPI
ORD329979,2023-03-06,CUST23834,Regular,Notebook Pack,Stationery,West,Pune,2.0,319.54,0.03,619.91,UPI
ORD304626,2025-07-13,CUST21435,Regular,SSD 1TB,Electronics,South,Kochi,2.0,6925.09,0.03,13434.67,UPI
ORD316814,2023-08-11,CUST24488,Regular,Drawer Cabinet,Furniture,South,Hyderabad,2.0,6968.45,0.05,13240.05,Credit Card
ORD328868,2025-03-19,CUST24347,Regular,Vacuum Cleaner,Home Appliances,West,Ahmedabad,2.0,7809.53,0.05,14838.11,Cash
ORD319177,2025-99-99,CUST21888,New,SSD 1TB,Electronics,North,Jaipur,5.0,6474.25,0.03,31400.11,UPI
ORD316017,2024-07-13,CUST23263,Regular,Bookshelf,Furniture,West,Ahmedabad,4.0,5802.53,0.03,22513.82,
ORD314929,2024-06-13,CUST23514,Regular,USB Cable,Electronics,West,Ahmedabad,1.0,453.3,0.03,439.7,Debit Card
ORD316683,2025-03-09,CUST21531,Premium,Induction Cooktop,Home Appliances,East,Patna,4.0,3364.49,0.12,11843.0,Credit Card
ORD313642,2023-01-21,CUST20420,Regular,Notebook Pack,Stationery,South,Chennai,6.0,293.73,0.03,1709.51,
ORD318176,2024-05-08,CUST20195,Regular,Vacuum Cleaner,Home Appliances,North,Jaipur,2.0,8974.18,0.03,17409.91,Net Banking
ORD329353,2023-10-24,CUST23150,VIP,Air Purifier,Home Appliances,West,Pune,3.0,9967.01,0.15,25415.88,UPI
ORD317364,not available,CUST24009,Regular,Laptop Bag,Accessories,West,Pune,1.0,1906.5,0.03,1849.3,UPI
ORD324103,27/10/2025,CUST21833,VIP,Vacuum Cleaner,Home Appliances,South,Chennai,4.0,8394.74,0.15,28542.12,UPI
ORD327809,2023-03-12,CUST22889,Regular,Electric Kettle,Home Appliances,West,Nashik,7.0,1941.9,0.08,12505.84,Credit Card
ORD311348,2025-08-13,CUST20440,Premium,Bookshelf,Furniture,East,Patna,8.0,4638.01,0.1,33393.67,Credit Card
ORD302580,2024-05-16,CUST22423,Premium,Electric Kettle,Home Appliances,South,Kochi,1.0,2459.74,0.1,2213.77,UPI
ORD316369,25/07/2023,CUST24370,Regular,Drawer Cabinet,Furniture,West,Nashik,8.0,7528.21,0.08,55407.63,UPI
ORD313065,"Aug 23, 2024",CUST20778,Regular,Bookshelf,Furniture,South,Hyderabad,4.0,4953.44,0.05,18823.07,UPI
ORD301477,2025-11-04,CUST20019,Premium,USB Cable,Electronics,North,Delhi,3.0,472.58,0.15,1205.08,UPI
ORD329090,2025-09-23,CUST24483,Regular,USB Cable,Electronics,East,Bhubaneswar,2.0,429.41,0.03,833.06,UPI
ORD322851,2023-08-03,CUST22118,Premium,Office Chair,Furniture,South,Hyderabad,1.0,8036.2,0.15,6830.77,Debit Card
ORD317740,2025-10-08,CUST21916,New,Jeans,Fashion,East,Patna,4.0,2263.92,0.03,8784.01,UPI
ORD313750,2025-01-31,CUST23009,Regular,Laptop Bag,Accessories,West,Ahmedabad,1.0,2032.02,0.05,1930.42,Credit Card
ORD324238,not available,CUST20633,,Electric Kettle,Home Appliances,East,Kolkata,3.0,2159.63,0.03,6284.52,Net Banking
ORD319778,2023-03-25,CUST22649,Premium,Air Purifier,Home Appliances,North,Jaipur,3.0,10088.42,0.12,26633.43,UPI
ORD308343,2023-09-01,CUST21910,Premium,Electric Kettle,Home Appliances,North,Chandigarh,3.0,2194.55,0.12,5793.61,UPI
ORD323400,2025-06-11,CUST20839,Regular,Laptop Bag,Accessories,West,Surat,4.0,2233.61,0.03,8666.41,UPI
ORD312610,2024-11-14,CUST21053,New,Office Desk,Furniture,North,Chandigarh,1.0,9488.92,0.03,9204.25,Credit Card
ORD311663,2024-08-11,CUST22611,New,Sports Shoes,Fashion,South,Chennai,1.0,2829.51,0.03,2744.62,Credit Card
ORD320220,2025-08-18,CUST22851,New,Backpack,Accessories,North,Jaipur,2.0,1401.07,0.03,2718.08,Credit Card
ORD318942,09/09/2024,CUST21573,Premium,Webcam,Electronics,North,Chandigarh,3.0,2563.46,0.1,6921.34,Credit Card
ORD317864,24/06/2025,CUST22993,New,Office Desk,Furniture,West,Mumbai,5.0,11152.49,0.03,54089.58,UPI
ORD314479,2025-09-14,CUST23388,Regular,Smart Watch,Electronics,South,Bengaluru,5.0,6876.86,0.03,33352.77,UPI
ORD315153,"Jun 21, 2025",CUST21046,Regular,Calculator,Stationery,North,Chandigarh,4.0,610.49,0.03,2368.7,Credit Card
ORD300343,2025-10-19,CUST21545,Regular,Air Purifier,Home Appliances,North,Jaipur,1.0,9735.28,0.03,9443.22,UPI
ORD318010,"Jan 05, 2023",CUST21058,Regular,Backpack,Accessories,North,Delhi,1.0,1418.82,0.03,1376.26,UPI
ORD318683,2023-06-18,CUST20955,Regular,Induction Cooktop,Home Appliances,North,Lucknow,5.0,3225.32,0.08,14836.47,UPI
ORD329989,09/08/2024,CUST24461,Premium,Office Chair,Furniture,East,Patna,1.0,6920.24,0.1,6228.22,UPI
ORD328992,2024-02-25,CUST22486,VIP,Office Chair,Furniture,East,Patna,2.0,7446.02,0.15,12658.23,UPI
ORD322370,"Oct 21, 2023",CUST23383,Regular,Formal Shirt,Fashion,South,Kochi,2.0,1439.67,0.05,2735.37,Credit Card
ORD307519,2025-07-16,CUST20033,Regular,SSD 1TB,Electronics,North,Delhi,3.0,6830.46,0.03,19876.64,
ORD315678,"Jun 20, 2023",CUST21442,Premium,Sports Shoes,Fashion,South,Kochi,6.0,2916.9,0.1,15751.26,Credit Card
ORD305298,2023-07-14,CUST21503,Regular,Air Purifier,Home Appliances,South,Bengaluru,3.0,10145.33,0.03,29522.91,Debit Card
ORD304528,2024-08-31,CUST24404,Regular,SSD 1TB,Electronics,West,Ahmedabad,3.0,6391.38,0.03,18598.92,UPI
ORD302127,2024-03-09,CUST21379,Premium,Office Desk,Furniture,East,Patna,1.0,10817.87,0.1,9736.08,Debit Card
ORD320031,2023-07-26,CUST21134,Premium,Electric Kettle,Home Appliances,East,Kolkata,4.0,2387.16,0.12,8402.8,Credit Card
ORD309116,2023-10-15,CUST24059,New,SSD 1TB,Electronics,North,Delhi,8.0,8010.32,0.08,58955.96,Cash
ORD304430,16/02/2023,CUST21338,Regular,Office Desk,Furniture,West,Surat,1.0,10515.33,0.03,10199.87,UPI
ORD324491,2025-12-13,CUST20773,Regular,Office Chair,Furniture,North,Chandigarh,7.0,7579.92,0.1,47753.5,UPI
ORD322927,2024-11-14,CUST23616,Regular,SSD 1TB,Electronics,East,Kolkata,5.0,7615.02,0.03,36932.85,Cash
ORD309723,2025-02-20,CUST22707,Premium,Marker Set,Stationery,West,Surat,2.0,271.57,0.1,488.83,Cash
ORD312842,2023-10-02,CUST24366,Regular,Power Bank,Electronics,Central,Nagpur,1.0,1929.34,0.03,1871.46,Credit Card
ORD312541,2024-10-08,CUST21083,New,Vacuum Cleaner,Home Appliances,South,Chennai,3.0,7997.45,0.03,23272.58,UPI
ORD320890,04/01/2025,CUST20752,Regular,Sports Shoes,Fashion,South,Hyderabad,2.0,2915.5,0.05,5539.45,Debit Card
ORD312257,2025-99-99,CUST22095,Regular,Webcam,Electronics,Central,Nagpur,4.0,3054.9,0.05,11608.62,Credit Card
ORD311218,2023-05-24,CUST21377,Premium,USB Cable,Electronics,South,Bengaluru,1.0,426.2,0.1,383.58,UPI
ORD320901,2024-01-21,CUST23929,Regular,Power Bank,Electronics,East,Patna,4.0,1606.57,0.03,6233.49,Debit Card
ORD304802,2023-04-30,CUST22753,Premium,Marker Set,Stationery,North,Chandigarh,2.0,247.55,0.1,445.59,UPI
ORD303491,2023-06-09,CUST21015,Regular,Smart Watch,Electronics,West,Ahmedabad,4.0,6120.73,0.03,23748.43,Debit Card
ORD301325,2025-07-16,CUST21097,Premium,Electric Kettle,Home Appliances,West,Nashik,1.0,2390.93,0.1,2151.84,Net Banking
ORD326474,2023-03-18,CUST22796,Regular,USB Cable,Electronics,North,Jaipur,4.0,445.33,0.03,1727.88,UPI
ORD304827,28/10/2023,CUST23085,Regular,Air Purifier,Home Appliances,West,Mumbai,4.0,10328.49,0.03,40074.54,UPI
ORD315647,2025-07-24,CUST22062,Regular,Laptop Bag,Accessories,West,Ahmedabad,2.0,1933.04,0.03,3750.1,Debit Card
ORD327148,"Apr 28, 2023",CUST23783,Premium,Calculator,Stationery,South,Kochi,5.0,711.41,0.1,3201.34,Debit Card
ORD301340,29/11/2025,CUST22612,New,Office Chair,Furniture,North,Delhi,6.0,8128.55,0.05,46332.74,UPI
ORD326514,2024-08-26,CUST23507,Regular,Air Purifier,Home Appliances,North,Lucknow,5.0,11066.09,0.03,53670.54,Credit Card
ORD311430,20/02/2024,CUST24445,New,Marker Set,Stationery,West,Surat,5.0,273.21,0.03,1325.07,Net Banking
ORD327108,"May 23, 2024",CUST20794,New,Laptop Bag,Accessories,East,Bhubaneswar,3.0,2295.96,0.05,6543.49,Debit Card
ORD316002,2025-01-10,CUST24094,Regular,Vacuum Cleaner,Home Appliances,North,Chandigarh,2.0,7793.06,0.03,15118.54,UPI
ORD319406,17/01/2025,CUST24274,Regular,Vacuum Cleaner,Home Appliances,North,Chandigarh,1.0,8303.87,0.03,8054.75,Debit Card
ORD314259,"Nov 01, 2025",CUST21384,Regular,Webcam,Electronics,South,Bengaluru,8.0,3034.85,0.1,21850.92,Credit Card
ORD310468,"Nov 23, 2025",CUST21424,VIP,Office Chair,Furniture,West,Mumbai,2.0,6925.91,0.15,11774.05,UPI
ORD327509,2024-03-27,CUST23255,New,Sports Shoes,Fashion,North,Chandigarh,3.0,3462.17,0.03,10074.91,Net Banking
ORD300258,30/01/2025,CUST20495,Regular,Power Bank,Electronics,South,Hyderabad,10.0,1980.44,0.08,18220.05,Debit Card
ORD312455,"Nov 26, 2023",CUST20982,New,Bookshelf,Furniture,North,Chandigarh,1.0,4607.67,0.05,4377.29,
ORD313445,10/11/2024,CUST21533,Regular,Calculator,Stationery,South,Bengaluru,1.0,697.58,0.03,676.65,UPI
ORD322886,2025-12-22,CUST23425,Regular,Backpack,Accessories,West,Ahmedabad,1.0,1579.86,0.03,1532.46,Net Banking
ORD329544,2024-05-14,CUST21155,Regular,Smart Watch,Electronics,South,Chennai,7.0,6849.16,0.08,44108.59,Debit Card
ORD313748,2024-10-05,CUST23295,New,Hoodie,Fashion,East,Bhubaneswar,4.0,1696.97,0.03,6584.24,UPI
ORD318233,2024-02-08,CUST20392,Regular,Smart Watch,Electronics,South,Chennai,3.0,6991.4,0.05,19925.49,Debit Card
ORD302273,unknown,CUST20080,New,Notebook Pack,Stationery,West,Surat,1.0,325.72,0.05,309.43,UPI
ORD311142,2023-10-05,CUST21042,Regular,USB Cable,Electronics,East,Bhubaneswar,1.0,453.69,0.05,431.01,Net Banking
ORD319807,04/09/2025,CUST22362,Premium,Bluetooth Speaker,Electronics,West,Surat,1.0,3538.58,0.12,3113.95,Debit Card
