Order ID,Order Date,Customer ID,Customer Type,Product,Category,Region,City,Quantity,Price Each,Discount,Sales,Payment Mode
ORD115060,2025-02-22,CUST11364,New,Notebook,Stationery,West,Nashik,4,119.65,0.03,464.24,UPI
ORD107898,2025-09-28,CUST12777,Premium,T-Shirt,Fashion,North,Lucknow,4,937.42,0.15,3187.23,UPI
ORD108113,2024-01-02,CUST12196,Regular,Jeans,Fashion,East,Patna,1,1655.8,0.08,1523.34,UPI
ORD109905,2024-06-05,CUST10918,New,Headphones,Electronics,North,Lucknow,6,1680.11,0.08,9274.21,UPI
ORD102277,2025-03-21,CUST10052,New,Mixer Grinder,Home Appliances,South,Kochi,4,3767.89,0.03,14619.41,Credit Card
ORD124655,2025-04-06,CUST12607,Regular,Jacket,Fashion,Central,Nagpur,5,3323.45,0.03,16118.73,UPI
ORD120654,2025-03-18,CUST10200,Regular,T-Shirt,Fashion,South,Bengaluru,8,846.25,0.1,6093.0,UPI
ORD115863,2024-02-20,CUST10854,Regular,Laptop,Electronics,South,Bengaluru,1,56260.7,0.05,53447.66,Cash
ORD104641,2025-02-16,CUST11725,New,Pen Set,Stationery,North,Jaipur,7,174.67,0.08,1124.87,Credit Card
ORD101730,2025-05-06,CUST11330,Premium,Mixer Grinder,Home Appliances,North,Chandigarh,2,3985.21,0.12,7013.97,Credit Card
ORD109913,2024-02-02,CUST10186,Premium,Water Bottle,Accessories,West,Mumbai,2,673.89,0.15,1145.61,Credit Card
ORD107397,2025-11-12,CUST12479,Regular,T-Shirt,Fashion,East,Patna,3,861.37,0.03,2506.59,Credit Card
ORD111955,2025-08-24,CUST10445,New,Water Bottle,Accessories,South,Bengaluru,3,667.31,0.05,1901.83,Credit Card
ORD114510,2025-09-18,CUST12233,Premium,Blender,Home Appliances,North,Chandigarh,2,3063.65,0.1,5514.57,Debit Card
ORD117783,2025-06-25,CUST12498,New,Smartphone,Electronics,West,Mumbai,6,24046.38,0.08,132736.02,Debit Card
ORD117051,2024-11-15,CUST10997,Regular,Printer,Electronics,West,Mumbai,5,9287.22,0.03,45043.02,Credit Card
ORD113189,2024-05-07,CUST12263,Premium,Water Bottle,Accessories,East,Bhubaneswar,2,608.74,0.1,1095.73,Debit Card
ORD121496,2025-01-26,CUST10094,Premium,Monitor,Electronics,West,Mumbai,2,11642.23,0.1,20956.01,Credit Card
ORD110920,2024-11-26,CUST12544,Regular,Jeans,Fashion,South,Kochi,3,1820.95,0.03,5298.96,Debit Card
ORD118772,2025-08-02,CUST12270,Regular,Desk Lamp,Home Appliances,South,Bengaluru,3,1068.43,0.03,3109.13,UPI
ORD116273,2024-02-01,CUST11191,Premium,Blender,Home Appliances,South,Kochi,4,3274.3,0.1,11787.48,Credit Card
ORD107201,2025-12-12,CUST11615,Premium,Air Fryer,Home Appliances,East,Bhubaneswar,2,7026.89,0.1,12648.4,Net Banking
ORD110322,2024-03-10,CUST10939,Regular,Printer,Electronics,Central,Nagpur,3,10084.13,0.03,29344.82,UPI
ORD119730,2025-02-16,CUST11352,Premium,Printer,Electronics,West,Aurangabad,4,8894.5,0.1,32020.2,Net Banking
ORD116249,2024-08-24,CUST11506,Premium,Printer,Electronics,East,Bhubaneswar,4,9622.88,0.15,32717.79,Net Banking
ORD115157,2024-12-11,CUST10074,Regular,Tablet,Electronics,Central,Nagpur,2,16361.91,0.03,31742.11,Net Banking
ORD116460,2024-02-21,CUST12733,Regular,Laptop,Electronics,West,Nashik,1,60341.04,0.08,55513.76,Cash
ORD108821,2024-10-31,CUST12362,Regular,Keyboard,Electronics,North,Delhi,4,1285.89,0.03,4989.25,Debit Card
ORD118463,2024-10-04,CUST11533,Regular,Backpack,Accessories,North,Delhi,2,1494.04,0.03,2898.44,Credit Card
ORD103468,2024-04-26,CUST11422,Regular,Notebook,Stationery,South,Bengaluru,1,123.55,0.08,113.67,Debit Card
ORD117837,2025-10-15,CUST10755,Regular,Monitor,Electronics,West,Pune,2,11340.36,0.03,22000.3,UPI
ORD115199,2025-12-06,CUST11218,Regular,Desk,Furniture,South,Hyderabad,1,12405.58,0.05,11785.3,Credit Card
ORD114053,2025-06-03,CUST12789,Regular,Mixer Grinder,Home Appliances,North,Delhi,1,3539.25,0.03,3433.07,UPI
ORD106888,2025-08-05,CUST12446,Regular,Jacket,Fashion,West,Mumbai,6,3278.73,0.08,18098.59,Credit Card
ORD117580,2024-06-10,CUST10350,Regular,Monitor,Electronics,West,Aurangabad,4,12545.61,0.05,47673.32,Cash
ORD120291,2025-11-17,CUST11094,Regular,Shoes,Fashion,North,Lucknow,6,2810.53,0.08,15514.13,UPI
ORD111947,2025-07-03,CUST11684,Regular,Keyboard,Electronics,West,Aurangabad,3,1372.06,0.03,3992.69,Net Banking
ORD122650,2025-03-16,CUST11733,New,Printer,Electronics,North,Lucknow,6,9570.96,0.08,52831.7,UPI
ORD116747,2025-10-25,CUST10216,New,Desk Lamp,Home Appliances,Central,Nagpur,4,1055.94,0.03,4097.05,Debit Card
ORD113084,2025-01-11,CUST12782,New,Blender,Home Appliances,North,Lucknow,3,3166.08,0.03,9213.29,Debit Card
ORD107589,2024-01-19,CUST12316,Premium,Smartphone,Electronics,East,Patna,1,23417.4,0.1,21075.66,UPI
ORD119515,2024-04-04,CUST12781,New,Tablet,Electronics,North,Chandigarh,5,17031.37,0.03,82602.14,Debit Card
ORD123867,2025-10-18,CUST12032,Premium,Office Chair,Furniture,South,Hyderabad,3,7661.39,0.12,20226.07,Net Banking
ORD100300,2025-12-06,CUST10985,Premium,Desk,Furniture,East,Kolkata,4,11801.22,0.1,42484.39,UPI
ORD114524,2024-09-09,CUST12575,Regular,T-Shirt,Fashion,South,Chennai,2,934.48,0.03,1812.89,Credit Card
ORD111433,2025-12-05,CUST11243,New,Office Chair,Furniture,South,Chennai,3,7746.31,0.03,22541.76,Credit Card
ORD102915,2024-03-19,CUST10005,Premium,Mouse,Electronics,West,Pune,4,690.29,0.1,2485.04,Net Banking
ORD116276,2025-01-27,CUST11005,Regular,Pen Set,Stationery,East,Patna,5,182.21,0.05,865.5,Credit Card
ORD119148,2025-10-07,CUST11555,Regular,Blender,Home Appliances,West,Mumbai,5,3254.74,0.05,15460.01,Debit Card
ORD122289,2025-02-21,CUST12560,Premium,Desk,Furniture,Central,Nagpur,10,12881.58,0.15,109493.43,Cash
ORD113963,2024-08-04,CUST12322,New,Printer,Electronics,North,Jaipur,1,9917.9,0.03,9620.36,UPI
ORD113014,2024-04-11,CUST10608,Regular,Jeans,Fashion,East,Bhubaneswar,2,1965.53,0.03,3813.13,Net Banking
ORD108079,2025-04-02,CUST11284,New,Desk Lamp,Home Appliances,North,Chandigarh,2,1016.02,0.05,1930.44,UPI
ORD101712,2025-12-07,CUST11490,Premium,Notebook,Stationery,South,Kochi,5,115.72,0.12,509.17,UPI
ORD104371,2025-09-09,CUST12953,New,Office Chair,Furniture,West,Nashik,7,8929.36,0.1,56254.97,Credit Card
ORD113754,2025-03-26,CUST12551,Regular,Bookshelf,Furniture,South,Bengaluru,8,6203.97,0.08,45661.22,Debit Card
ORD123672,2025-12-01,CUST12990,Regular,Mixer Grinder,Home Appliances,Central,Nagpur,2,3474.21,0.03,6739.97,Credit Card
ORD117328,2025-11-10,CUST12089,Regular,Coffee Maker,Home Appliances,West,Pune,6,4491.85,0.1,24255.99,UPI
ORD112409,2025-11-14,CUST11759,Regular,Jacket,Fashion,West,Mumbai,10,3250.11,0.1,29250.99,Credit Card
ORD120427,2025-06-27,CUST10380,New,Jeans,Fashion,West,Nashik,2,1782.78,0.05,3387.28,UPI
ORD103078,2024-12-19,CUST11378,New,Office Chair,Furniture,East,Bhubaneswar,1,8780.9,0.03,8517.47,UPI
ORD116775,2024-03-10,CUST11038,Regular,Shoes,Fashion,West,Pune,2,3020.25,0.03,5859.28,UPI
ORD120768,2025-12-19,CUST11764,Regular,Backpack,Accessories,South,Kochi,2,1503.0,0.03,2915.82,UPI
ORD103209,2025-03-24,CUST10951,Regular,Laptop,Electronics,West,Aurangabad,2,50011.24,0.03,97021.81,Credit Card
ORD108937,2024-10-04,CUST12120,Regular,Keyboard,Electronics,West,Mumbai,8,1297.37,0.1,9341.06,UPI
ORD110820,2024-09-25,CUST10501,New,Air Fryer,Home Appliances,South,Hyderabad,2,6470.57,0.05,12294.08,Debit Card
ORD103623,2024-01-31,CUST11876,Regular,Pen Set,Stationery,East,Patna,4,169.64,0.03,658.2,UPI
ORD121320,2025-11-27,CUST12951,Regular,Tablet,Electronics,East,Kolkata,2,18724.79,0.03,36326.09,UPI
ORD101078,2024-04-27,CUST11828,Regular,Tablet,Electronics,West,Mumbai,5,19646.82,0.03,95287.08,UPI
ORD114883,2025-07-15,CUST11647,Premium,Shoes,Fashion,East,Kolkata,6,2582.82,0.12,13637.29,UPI
ORD110366,2025-03-24,CUST12490,Regular,Pen Set,Stationery,Central,Nagpur,5,196.51,0.03,953.07,Net Banking
ORD100439,2024-05-06,CUST11111,New,T-Shirt,Fashion,South,Chennai,2,863.16,0.03,1674.53,UPI
ORD116941,2025-05-25,CUST12168,Regular,Coffee Maker,Home Appliances,West,Nashik,4,4332.1,0.03,16808.55,UPI
ORD107882,2025-03-01,CUST12941,Regular,Desk Lamp,Home Appliances,North,Chandigarh,8,1114.24,0.13,7755.11,UPI
ORD104338,2024-11-21,CUST11492,New,Coffee Maker,Home Appliances,West,Aurangabad,2,4365.13,0.05,8293.75,Credit Card
ORD115025,2024-03-19,CUST12120,Regular,Bookshelf,Furniture,West,Pune,3,6127.94,0.05,17464.63,Credit Card
ORD121946,2024-06-08,CUST10059,Premium,Water Bottle,Accessories,South,Chennai,1,623.23,0.12,548.44,UPI
ORD118382,2024-05-14,CUST12419,Regular,Monitor,Electronics,South,Hyderabad,4,12376.82,0.03,48022.06,UPI
ORD120409,2025-05-07,CUST12672,Regular,Headphones,Electronics,North,Chandigarh,4,1776.91,0.05,6752.26,UPI
ORD108478,2025-07-09,CUST11519,Regular,Headphones,Electronics,East,Patna,3,1715.5,0.03,4992.1,UPI
ORD107104,2024-05-22,CUST10134,Premium,Monitor,Electronics,West,Aurangabad,1,12852.99,0.12,11310.63,UPI
ORD117940,2024-10-03,CUST12446,Regular,Jacket,Fashion,East,Kolkata,10,3539.85,0.08,32566.62,Debit Card
ORD107842,2025-11-07,CUST11215,Regular,Printer,Electronics,East,Kolkata,2,9385.69,0.03,18208.24,Debit Card
ORD119075,2024-12-06,CUST12170,New,Tablet,Electronics,East,Kolkata,5,19508.8,0.08,89740.48,UPI
ORD114134,2024-07-04,CUST11763,New,Headphones,Electronics,North,Jaipur,1,1761.18,0.03,1708.34,UPI
ORD108268,2024-05-20,CUST12099,New,Jeans,Fashion,North,Delhi,2,1701.32,0.03,3300.56,Credit Card
ORD100673,2025-03-16,CUST11388,Regular,Printer,Electronics,East,Bhubaneswar,4,10186.32,0.03,39522.92,Credit Card
ORD122027,2024-02-24,CUST11741,Regular,Blender,Home Appliances,North,Jaipur,1,3289.71,0.05,3125.22,Debit Card
ORD104279,2024-01-29,CUST12138,New,Jacket,Fashion,South,Chennai,2,3257.13,0.03,6318.83,Credit Card
ORD123343,2025-11-13,CUST10157,Premium,Office Chair,Furniture,South,Chennai,2,8427.79,0.1,15170.02,Credit Card
ORD108485,2025-11-10,CUST12106,Regular,Water Bottle,Accessories,West,Pune,6,664.64,0.08,3668.81,Credit Card
ORD109757,2025-02-19,CUST11990,New,Monitor,Electronics,South,Hyderabad,1,11491.12,0.03,11146.39,Net Banking
ORD122315,2024-02-03,CUST12991,New,Desk,Furniture,East,Kolkata,2,12238.84,0.03,23743.35,UPI
ORD114587,2025-01-20,CUST12719,Premium,Smartphone,Electronics,North,Delhi,3,20062.17,0.1,54167.86,UPI
ORD109014,2024-08-19,CUST10497,Premium,Jeans,Fashion,North,Chandigarh,2,1634.51,0.12,2876.74,UPI
ORD111395,2025-05-06,CUST10228,Regular,Mouse,Electronics,East,Patna,2,662.88,0.05,1259.47,Debit Card
ORD110153,2024-05-10,CUST10734,New,Jacket,Fashion,South,Bengaluru,3,3281.65,0.03,9549.6,Credit Card
ORD124571,2025-04-08,CUST12589,Regular,Jacket,Fashion,West,Pune,4,3745.47,0.08,13783.33,Debit Card
ORD121588,2025-12-28,CUST12494,Regular,Backpack,Accessories,South,Hyderabad,4,1711.13,0.05,6502.29,Debit Card
ORD108654,2024-07-16,CUST10446,Regular,Headphones,Electronics,East,Patna,4,1641.96,0.03,6370.8,Net Banking
ORD112814,2024-11-10,CUST12774,Regular,Mouse,Electronics,South,Chennai,5,749.21,0.03,3633.67,Net Banking
ORD124595,2025-03-18,CUST11648,Regular,Desk,Furniture,West,Mumbai,2,12306.02,0.08,22643.08,Credit Card
ORD115498,2025-04-10,CUST12937,Premium,Smartphone,Electronics,West,Mumbai,3,22358.05,0.1,60366.73,Net Banking
ORD121327,2025-12-10,CUST10979,Regular,Air Fryer,Home Appliances,South,Chennai,1,5870.25,0.03,5694.14,UPI
ORD118924,2024-11-07,CUST11618,Premium,Bookshelf,Furniture,East,Patna,2,6480.87,0.1,11665.57,Credit Card
ORD112276,2025-04-21,CUST12763,Regular,Jeans,Fashion,South,Chennai,4,1762.05,0.03,6836.75,UPI
ORD108513,2025-01-11,CUST10748,Regular,Office Chair,Furniture,North,Delhi,2,8944.51,0.08,16457.9,Debit Card
ORD119832,2025-12-26,CUST12106,Regular,Office Chair,Furniture,South,Chennai,1,9128.39,0.08,8398.12,Credit Card
ORD118231,2025-07-28,CUST11210,New,Blender,Home Appliances,West,Mumbai,5,2871.3,0.03,13925.8,Net Banking
ORD120577,2024-09-17,CUST10142,Regular,Air Fryer,Home Appliances,North,Lucknow,6,6530.28,0.08,36047.15,Debit Card
ORD112333,2024-07-28,CUST11967,Premium,Coffee Maker,Home Appliances,North,Chandigarh,2,3795.0,0.1,6831.0,UPI
ORD108404,2024-02-21,CUST11929,New,Air Fryer,Home Appliances,West,Nashik,2,6917.4,0.03,13419.76,UPI
ORD104058,2024-04-18,CUST11632,Regular,Printer,Electronics,South,Bengaluru,1,9975.44,0.03,9676.18,Cash
ORD119510,2024-08-17,CUST10308,Regular,Smartphone,Electronics,West,Aurangabad,1,21602.56,0.05,20522.43,UPI
ORD121359,2025-09-26,CUST12813,Premium,Jeans,Fashion,South,Kochi,2,1854.46,0.1,3338.03,UPI
ORD103461,2025-05-31,CUST11507,Regular,T-Shirt,Fashion,South,Hyderabad,3,833.25,0.05,2374.76,Credit Card
ORD100977,2024-05-19,CUST11968,Regular,Notebook,Stationery,West,Nashik,5,123.15,0.03,597.28,UPI
ORD119219,2025-08-21,CUST12762,Premium,Mouse,Electronics,South,Kochi,2,652.8,0.1,1175.04,Credit Card
ORD124340,2025-03-10,CUST11585,Premium,Jacket,Fashion,North,Jaipur,2,3575.48,0.1,6435.86,UPI
ORD119967,2024-12-26,CUST12717,Premium,T-Shirt,Fashion,East,Kolkata,2,972.89,0.12,1712.29,Debit Card
ORD120777,2025-06-18,CUST11602,Regular,Printer,Electronics,East,Kolkata,4,9608.1,0.03,37279.43,Credit Card
ORD122345,2024-03-19,CUST11090,Premium,Pen Set,Stationery,Central,Nagpur,3,196.15,0.1,529.6,Net Banking
ORD105157,2025-10-22,CUST12807,New,Mouse,Electronics,North,Delhi,3,632.66,0.03,1841.04,Net Banking
ORD116265,2024-07-27,CUST11262,Regular,Monitor,Electronics,West,Mumbai,6,12307.57,0.08,67937.79,UPI
ORD114570,2025-07-01,CUST12862,Premium,Water Bottle,Accessories,West,Aurangabad,7,668.76,0.1,4213.19,Credit Card
ORD122167,2025-03-09,CUST12877,Premium,Jeans,Fashion,North,Delhi,2,1698.81,0.1,3057.86,Debit Card
ORD116375,2025-04-15,CUST10824,Regular,Tablet,Electronics,South,Bengaluru,1,16431.97,0.03,15939.01,Debit Card
ORD109251,2024-07-14,CUST12582,Regular,Desk,Furniture,North,Jaipur,3,12147.27,0.05,34619.72,Credit Card
ORD119482,2024-10-27,CUST11679,New,Laptop,Electronics,East,Bhubaneswar,4,59653.61,0.03,231456.01,Debit Card
ORD105575,2025-12-21,CUST11524,Premium,Mixer Grinder,Home Appliances,West,Mumbai,4,4088.75,0.1,14719.5,UPI
ORD112084,2024-04-04,CUST12441,Regular,Printer,Electronics,East,Kolkata,4,10343.46,0.03,40132.62,UPI
ORD113495,2024-09-19,CUST10237,Regular,Bookshelf,Furniture,West,Aurangabad,1,6545.3,0.03,6348.94,Cash
ORD123137,2024-04-13,CUST10138,Regular,Keyboard,Electronics,East,Bhubaneswar,5,1319.93,0.03,6401.66,Net Banking
ORD114841,2025-01-10,CUST12880,Regular,Mouse,Electronics,West,Aurangabad,6,690.2,0.08,3809.9,UPI
ORD107113,2024-09-27,CUST10500,Premium,Notebook,Stationery,East,Kolkata,2,121.4,0.12,213.66,UPI
ORD100088,2025-12-20,CUST11740,Regular,Air Fryer,Home Appliances,North,Delhi,3,6677.01,0.03,19430.1,Credit Card
ORD103801,2024-02-02,CUST10948,Premium,Printer,Electronics,North,Chandigarh,2,9252.47,0.12,16284.35,Debit Card
ORD118505,2025-09-15,CUST11619,New,T-Shirt,Fashion,West,Mumbai,3,823.04,0.03,2395.05,Net Banking
ORD110448,2025-09-16,CUST12674,Regular,Notebook,Stationery,West,Nashik,5,125.75,0.08,578.45,UPI
ORD105496,2025-09-25,CUST12500,Premium,Bookshelf,Furniture,East,Kolkata,2,6408.89,0.1,11536.0,Debit Card
ORD124537,2025-06-25,CUST11868,Regular,Jacket,Fashion,West,Aurangabad,6,3616.05,0.08,19960.6,Credit Card
ORD108377,2024-08-03,CUST10393,Regular,Jacket,Fashion,North,Lucknow,2,3188.29,0.05,6057.75,Cash
ORD103620,2024-11-08,CUST12097,Regular,Laptop,Electronics,South,Chennai,1,56490.26,0.03,54795.55,Debit Card
ORD113252,2025-12-02,CUST12226,Regular,Mixer Grinder,Home Appliances,South,Kochi,4,3524.56,0.03,13675.29,Debit Card
ORD107168,2025-04-21,CUST11473,Regular,Laptop,Electronics,North,Delhi,3,52031.68,0.08,143607.44,UPI
ORD101322,2024-01-27,CUST11574,Regular,Water Bottle,Accessories,West,Pune,2,621.35,0.05,1180.56,Credit Card
ORD117156,2024-02-09,CUST10288,Premium,Headphones,Electronics,North,Jaipur,1,1944.38,0.1,1749.94,UPI
ORD106225,2024-06-03,CUST10189,Regular,Keyboard,Electronics,West,Pune,2,1384.48,0.08,2547.44,UPI
ORD107185,2024-09-02,CUST10635,Regular,Monitor,Electronics,South,Hyderabad,2,10964.28,0.08,20174.28,UPI
ORD115355,2025-10-06,CUST10712,Regular,Laptop,Electronics,West,Mumbai,1,59087.14,0.03,57314.53,Credit Card
ORD106552,2024-11-22,CUST10579,Regular,Keyboard,Electronics,West,Nashik,3,1529.49,0.08,4221.39,UPI
ORD113676,2024-03-16,CUST11381,Regular,Smartphone,Electronics,West,Nashik,2,19965.71,0.03,38733.48,Debit Card
ORD123561,2025-08-20,CUST12808,Regular,Bookshelf,Furniture,West,Aurangabad,2,6366.34,0.03,12350.7,Credit Card
ORD118197,2025-08-04,CUST12287,Regular,Notebook,Stationery,South,Bengaluru,3,118.26,0.03,344.14,Net Banking
ORD107639,2024-02-16,CUST10243,Regular,Jacket,Fashion,West,Pune,2,3503.82,0.08,6447.03,Net Banking
ORD110140,2025-07-27,CUST11050,Regular,T-Shirt,Fashion,East,Bhubaneswar,2,978.6,0.03,1898.48,Credit Card
ORD114980,2024-06-28,CUST11365,Regular,Pen Set,Stationery,North,Delhi,4,180.13,0.03,698.9,Debit Card
ORD106149,2025-07-07,CUST11755,Regular,Monitor,Electronics,West,Pune,1,10859.04,0.08,9990.32,Debit Card
ORD119759,2025-05-23,CUST10223,Regular,Bookshelf,Furniture,South,Kochi,6,6752.34,0.08,37272.92,Net Banking
ORD120135,2024-05-17,CUST10119,Premium,Jacket,Fashion,West,Aurangabad,2,3230.59,0.1,5815.06,UPI
ORD118595,2025-08-18,CUST10068,Regular,Mouse,Electronics,Central,Nagpur,3,765.37,0.03,2227.23,Debit Card
ORD107376,2024-01-04,CUST12026,Regular,T-Shirt,Fashion,East,Kolkata,3,811.15,0.03,2360.45,Debit Card
ORD120545,2025-08-17,CUST11498,New,Notebook,Stationery,East,Kolkata,6,109.27,0.08,603.17,UPI
ORD116900,2024-07-06,CUST11937,New,Water Bottle,Accessories,North,Delhi,3,624.28,0.03,1816.65,Debit Card
ORD103458,2024-06-13,CUST11438,Regular,Blender,Home Appliances,East,Kolkata,6,2718.15,0.08,15004.19,Debit Card
ORD114487,2024-02-08,CUST10639,Regular,Pen Set,Stationery,West,Pune,3,188.21,0.03,547.69,Debit Card
ORD111436,2025-05-16,CUST12454,Regular,Mouse,Electronics,North,Chandigarh,1,650.2,0.05,617.69,Credit Card
ORD119852,2025-01-25,CUST11082,Premium,Smartphone,Electronics,Central,Nagpur,5,20412.68,0.15,86753.89,UPI
ORD111222,2024-12-04,CUST12470,Premium,Headphones,Electronics,North,Delhi,1,1861.79,0.1,1675.61,UPI
ORD103714,2024-10-30,CUST10820,Premium,Monitor,Electronics,North,Chandigarh,4,12872.72,0.1,46341.79,UPI
ORD123379,2024-02-24,CUST10171,Premium,T-Shirt,Fashion,South,Chennai,4,966.15,0.15,3284.91,Net Banking
ORD116751,2024-10-12,CUST12774,Regular,Backpack,Accessories,East,Kolkata,2,1723.05,0.03,3342.72,Net Banking
ORD102305,2025-04-04,CUST10357,Regular,Backpack,Accessories,West,Aurangabad,5,1526.74,0.03,7404.69,UPI
ORD121794,2025-12-11,CUST10615,New,Coffee Maker,Home Appliances,East,Kolkata,2,4296.96,0.03,8336.1,Credit Card
ORD123708,2025-09-05,CUST11051,Premium,Desk Lamp,Home Appliances,North,Delhi,4,1182.64,0.1,4257.5,Debit Card
ORD120412,2025-03-18,CUST11410,Premium,Notebook,Stationery,North,Delhi,5,121.0,0.1,544.5,Credit Card
ORD111654,2024-09-22,CUST12221,Regular,Bookshelf,Furniture,East,Patna,8,6517.15,0.13,45359.36,UPI
ORD124801,2025-07-11,CUST12970,Regular,Office Chair,Furniture,West,Mumbai,4,8476.79,0.05,32211.8,UPI
ORD122174,2025-05-12,CUST10380,Regular,Jacket,Fashion,West,Pune,6,3400.69,0.1,18363.73,UPI
ORD114986,2024-05-25,CUST10629,Premium,Office Chair,Furniture,South,Kochi,6,7766.86,0.1,41941.04,Credit Card
ORD107733,2025-11-18,CUST10435,New,Notebook,Stationery,East,Bhubaneswar,1,108.28,0.03,105.03,Credit Card
ORD119470,2024-06-13,CUST11494,Regular,Backpack,Accessories,North,Lucknow,1,1462.22,0.03,1418.35,Debit Card
ORD104463,2025-10-23,CUST12353,Premium,Backpack,Accessories,West,Nashik,7,1573.87,0.12,9695.04,UPI
ORD119795,2024-03-20,CUST11003,Regular,Jacket,Fashion,North,Chandigarh,2,3666.8,0.08,6746.91,Net Banking
ORD120385,2025-07-23,CUST10075,Regular,Air Fryer,Home Appliances,East,Kolkata,2,5950.76,0.03,11544.47,UPI
ORD101488,2024-12-05,CUST12720,Premium,Mouse,Electronics,East,Bhubaneswar,7,682.49,0.1,4299.69,UPI
ORD124138,2024-05-22,CUST12763,Premium,Keyboard,Electronics,East,Patna,2,1300.91,0.12,2289.6,Debit Card
ORD107542,2025-09-23,CUST12949,Regular,Headphones,Electronics,North,Jaipur,3,1732.12,0.03,5040.47,UPI
ORD108544,2024-07-23,CUST10620,Regular,Notebook,Stationery,South,Chennai,4,130.72,0.03,507.19,Credit Card
ORD123923,2025-11-14,CUST12023,Premium,Water Bottle,Accessories,North,Delhi,2,681.17,0.1,1226.11,UPI
ORD106427,2025-08-27,CUST10472,Regular,Keyboard,Electronics,West,Pune,2,1417.09,0.03,2749.15,UPI
ORD107107,2025-01-12,CUST12176,Regular,Air Fryer,Home Appliances,South,Chennai,1,6577.44,0.05,6248.57,Cash
ORD119390,2024-07-04,CUST11679,Regular,Jeans,Fashion,South,Chennai,2,1939.54,0.05,3685.13,UPI
ORD110862,2024-09-14,CUST10463,Regular,Desk Lamp,Home Appliances,South,Bengaluru,4,1060.4,0.08,3902.27,Net Banking
ORD124153,2024-03-28,CUST10241,Regular,Jacket,Fashion,West,Nashik,6,3487.71,0.1,18833.63,Net Banking
ORD103031,2024-11-09,CUST11891,Regular,Smartphone,Electronics,North,Delhi,1,22564.57,0.08,20759.4,Net Banking
ORD112430,2024-10-28,CUST11193,Regular,Desk,Furniture,South,Bengaluru,5,11359.35,0.08,52253.01,UPI
ORD100576,2025-01-30,CUST11241,Regular,Bookshelf,Furniture,North,Jaipur,4,7045.64,0.03,27337.08,Net Banking
ORD108843,2024-04-21,CUST11178,New,Pen Set,Stationery,North,Chandigarh,1,175.53,0.03,170.26,Net Banking
ORD101053,2025-08-01,CUST11169,New,Bookshelf,Furniture,West,Aurangabad,8,6604.96,0.08,48612.51,Net Banking
ORD110296,2025-09-17,CUST11068,New,Laptop,Electronics,East,Kolkata,2,58351.44,0.08,107366.65,Credit Card
ORD100657,2024-04-26,CUST11149,Premium,Smartphone,Electronics,South,Chennai,2,21893.57,0.12,38532.68,Credit Card
ORD123716,2024-11-19,CUST11131,Premium,T-Shirt,Fashion,North,Chandigarh,1,849.54,0.15,722.11,Net Banking
ORD105474,2024-07-19,CUST11579,Regular,Smartphone,Electronics,East,Bhubaneswar,8,23183.36,0.08,170629.53,UPI
ORD115746,2025-05-02,CUST12438,New,Keyboard,Electronics,East,Bhubaneswar,1,1275.51,0.08,1173.47,UPI
ORD112754,2024-09-06,CUST11477,Regular,Smartphone,Electronics,North,Jaipur,3,21788.89,0.03,63405.67,UPI
ORD120320,2025-07-13,CUST11659,New,Bookshelf,Furniture,West,Pune,8,6451.14,0.1,46448.21,UPI
ORD111917,2024-12-29,CUST10875,Regular,Tablet,Electronics,West,Pune,1,19091.58,0.03,18518.83,UPI
ORD107609,2024-01-14,CUST11305,New,Shoes,Fashion,West,Nashik,4,2675.63,0.05,10167.39,UPI
ORD116465,2024-03-30,CUST12747,Premium,Monitor,Electronics,North,Delhi,5,12254.27,0.1,55144.22,Cash
ORD111804,2025-08-23,CUST12314,Regular,Backpack,Accessories,East,Bhubaneswar,1,1663.28,0.05,1580.12,UPI
ORD102177,2024-02-18,CUST12631,Regular,Monitor,Electronics,North,Delhi,10,12406.79,0.1,111661.11,Credit Card
ORD112400,2024-04-26,CUST11481,Premium,Laptop,Electronics,North,Chandigarh,2,58530.01,0.1,105354.02,Cash
ORD101835,2025-04-03,CUST11962,Regular,Mixer Grinder,Home Appliances,East,Patna,10,3582.31,0.1,32240.79,Net Banking
ORD122100,2024-02-13,CUST12170,Regular,Headphones,Electronics,North,Jaipur,8,1641.8,0.1,11820.96,Credit Card
ORD110144,2024-01-30,CUST12767,Regular,Monitor,Electronics,South,Bengaluru,6,11835.88,0.1,63913.75,Credit Card
ORD122218,2025-07-12,CUST10460,Regular,Blender,Home Appliances,East,Patna,6,3281.44,0.1,17719.78,UPI
ORD120909,2025-01-07,CUST11186,Premium,Office Chair,Furniture,West,Aurangabad,5,8532.42,0.1,38395.89,Net Banking
ORD121406,2025-03-08,CUST12817,Regular,Headphones,Electronics,East,Patna,2,1927.43,0.03,3739.21,UPI
ORD109463,2025-10-02,CUST10383,Regular,Headphones,Electronics,South,Bengaluru,2,1922.5,0.03,3729.65,Credit Card
ORD105864,2024-03-12,CUST11391,Regular,Pen Set,Stationery,Central,Nagpur,3,164.85,0.03,479.71,Credit Card
ORD111913,2025-08-26,CUST11829,New,Laptop,Electronics,Central,Nagpur,2,50096.78,0.08,92178.08,Credit Card
ORD121889,2025-10-31,CUST11316,Regular,Desk Lamp,Home Appliances,South,Chennai,2,1099.97,0.03,2133.94,UPI
